48710-60080;;BRACO DE TRAS L/CRUISER 98-07;0;55000,00;;;0125-LC100R1 / UZJ100 / FZJ100 LH / RL-2032
48710-60070;;BRACO DE TRAS L/CRUISER 98-07;0;55000,00;;;UZJ100/FZJ100 RH / RL-2031
48760-0R030;;BRACO DE TRAS RAV4 13-16 RH;0;40000,00;;;RL-2121R / 48760-42020
55100-2W100;;BRACO DE TRAS SANTAFE;0;53333,33;;;
55250-D3000 ZUKC;;BRACO DE TRAS TUCSON / SPORTAGE 2018 RL-2290;5;35500,00;;;
55100-2S100 ZUKC;RL-2159;BRACO DE TRAS TUCSON IX35 010- REAR 4WD;10;42857,14;;;RL-2159 / 55100-2S100
55100-3J000;;BRACO DE TRAS VERA CRUZ 2009-013 U;0;32142,86;;;
RE-30046;;BRACO DE, RAV4. 2004,HILUX 2010;0;12571,43;;;
56540-0U500;;BRACO KIA RIO;0;12666,67;;;
48710-35050;;BRACO TRAS PRADO 2003-2008;0;60714,29;;;
BR-001;;BRINCO DE MOLAS DO TOYOTA COMUTER;0;1285,72;;;
04313-30052;;BUCHA AUXILIAR DA EMBRAIAGEM DO DINA;0;1600,00;;;
MB928396;;BUCHA DA BOMBA CENTRAL DOS TRAVOES;0;4885,71;;;
MB928296;;BUCHA DA BOMBA CENTRAL DOS TRAVOES;0;0,00;;;
04493-36020;;BUCHA DA BOMBA DOS TRAVOES - DO DINA SK41301;0;6857,14;;;
SC40373R;;BUCHA DE TRAVOES 1,1/4;0;714,29;;;
46011-R8225X;;BUCHA DE TRAVOES 15/16 3FK;0;9777,78;;;
SC1500R;;BUCHA DE TRAVOES DE CANTER, DYNA 1,1/8;0;571,43;;;
SC80023;;BUCHA DE TRAVOES DE CANTER, DYNA 1,1/8;0;0,00;;;
SC30253R;;BUCHA DOS TRAVOES DO DYNA /MIT CANTER 11/4;0;685,71;;;
SC30023;;BUCHA DOS TRAVOES DO DYNA /MIT CANTER 11/8;0;571,43;;;
04493-60210;;BUCHA DOS TRAVOES DO LAND CRUZER;0;5714,29;;;
43-61ZA;;BUCHA DOS TRAVOES DO MAZDA;0;71428,57;;;
11/8 CUP;;BUCHA DOS TRAVOES DO TOYOTA DYNA;0;714,29;;;
04493-16030;;BUCHAS DA BOMBA CENTRAL DOS TRAVOES FT-1153 13/16;0;2714,28;;;
46011-49L25X;;BUCHAS DE BOMBA DE TRAVOES 15/16;0;2857,14;;;
SC211;;BUCHAS DE EMBRAIAGEM 3/4;18;457,15;;;
SC40533R;;BUCHAS DE EMBRAIAGEM DO TOYOTA 13/16;0;571,43;;;
CS1499;;BUCHAS DOS TRAVOES 1 CUP;0;457,14;;;
SC4518R;;BUCHAS DOS TRAVOES 1 H;0;571,43;;;
SC-74593R;;BUCHAS DOS TRAVOES 11/4 CUP;0;571,43;;;
SC20073R;;BUCHAS DOS TRAVOES 13/16 CUP;0;571,43;;;
SC-4522R;;BUCHAS DOS TRAVOES 15/16 H;0;1142,86;;;
SC277R;;BUCHAS DOS TRAVOES 7/8;0;2857,14;;;
SC40123R;;BUCHAS DOS TRAVOES DO DYNA 1 1/8H;0;714,29;;;
SC30233R(H);;BUCHAS DOS TRAVOES DO DYNA/MIT CANTER 1 1/4;0;1462,86;;;
SC47593R;;BUCHAS DOS TRAVOES DO DYNA/MIT CANTER 11/4;0;1097,14;;;
146405-1320;;CABECA DA BOMBA DO NISSAN RD28 PATROL;0;115714,28;;;
096400-1250;;CABECA DA BOMBA INJECTORA DO COMUTER 2L II;0;137142,87;;;
22140-54730;;CABECA DA BOMBA INJECTORA DO COMUTER 2L II /3L;1;65142,86;;;
096400-1240;;CABECA DA BOMBA INJECTORA DO DINA 11B/14B;2;80000,00;;;
22140-17010;;CABECA DA BOMBA INJECTORA DO DYNA 6 CILINDRO;0;90514,27;;;
096400-0143;;CABECA DA BOMBA INJECTORA DO HIACE 2L;0;68400,00;;;
096400-1330;;CABECA DA BOMBA INJECTORA DO LAND CRUZER;0;110000,00;;;
096400-1320;;CABECA DA BOMBA INJECTORA DO LAND CRUZER 1HDT;0;115714,28;;;
146401-0221;;CABECA DA BOMBA INJECTORA DO MITSUBISHI L300;1;70714,28;;;
146403-4920;;CABECA DA BOMBA INJECTORA DO MITSUBISHI PAJEIRO 4M40;1;113333,33;;;
146401-0520;;CABECA DA BOMBA INJECTORA DO NISSAN TERRANO TD 27;0;81428,58;;;
22140-56350;;CABECA DA BOMBA INJECTORA DO TOYOTA DYNA;0;67885,72;;;
096400-1500;;CABECA DA BOMBA INJECTORA DO TOYOTA L/C 1HZ;0;234862,39;;;
15910-M68K30 MARUTI;;CABO DE ACCELADOR CELERIO;8;21428,57;;;
15910-81A10;;CABO DE ACCELADOR JIMMY;0;25500,00;;;
27305-2B000;;CABO DE BOBINA ACCENT;0;28500,00;;;
27350-2B000;;CABO DE BOBINA ACCENT / KIA RIO;1;35714,29;;;
10000-20000;;CABO DE EMBRAIAGEM ALTO 800;0;24000,00;;;
23710-81A61;;CABO DE EMBRAIAGEM DE SUZUKI JIMMY;0;56571,43;;;
24512522;;CABO DE EMBRAIGEM DE CHEVROLET N300 B12 PW-7001;0;35000,00;;;
96590791;;CABO DE EMBRAIGEM DE CHEVROLET SPARK 05-09;4;32666,67;;;
41510-0X000 ZUKC;;CABO DE EMBRAIGEM DE HYUNDAI I10/KIA PICANTO 07- CLC-4001;0;27733,33;;;
41510-0X000;;CABO DE EMBRAIGEM DE HYUNDAI I10/KIA PICANTO 07- CLC-4001;0;27733,33;;;
CLC-4006;;CABO DE EMBRAIGEM DE SUZUKI JIMMY 98-;0;43000,00;;;
59770-0X000 UNKB;;CABO DE TRAVAO DE MAO I10 / PICANTO;4;25714,29;;;
59760-0X000 UNKB;;CABO DE TRAVAO DE MAO I10 / PICANTO;9;25714,29;;;
27501-26D00;;CABO DE VEAL DE HYUNDAI GETZ/ACCENT/RIO 1.4 16VL 27501-02D00;0;26666,67;;;
33705-80G00 ZUKC;;CABO DE VELA M13A / M15A JIMMY;0;18571,43;;;
27420-03011;;CABO DE VELAS I10 12V;0;45714,28;;;
46430-0K041;;CABOL DE TRAVAO DE MAO HILUX 05-14 RR LONG;0;24666,67;;;
7069974122;;CAIXA DE DIRCEAO DO SPARK LHD;0;173333,33;;;
44200-0K040;;CAIXA DE DIRECAO DE HILUX VIGO 05- 4WD STG-0140000;0;200000,00;;;
56500-1R001;;CAIXA DE DIRECAO DE HYUNDAI ACCENT / KIA RIO 11-14 STG-105;1;300617,14;;;
56500-1R001 CH;;CAIXA DE DIRECAO DE HYUNDAI ACCENT 11-14 STG-105;0;190825,69;;;
57700-1C000;;CAIXA DE DIRECAO DE HYUNDAI GETZ;0;143853,21;;;
57700-2B000;;CAIXA DE DIRECAO DE HYUNDAI SANTAFE 2006/VERACRUZE;0;190825,69;;;
MR374892;;CAIXA DE DIRECAO DE MITS. PAJERO 11-;0;229333,33;;;
44200-35061;;CAIXA DE DIRECAO DE PRADO 03-08 STG-020 LX470;2;200000,00;;;
44250-42110;;CAIXA DE DIRECAO DE RAV4 95-00 STG-046;1;168888,89;;;
48931-81A10;;CAIXA DE DIRECAO DE SUZUKI JIMMY 81A10;0;214285,71;;;
44200-26351;;CAIXA DE DIRECAO DE TOYOTA HIACE 1990 44250-26350;0;148571,43;;;
44200-0K040G;;CAIXA DE DIRECAO DE TOYOTA HILUX D4D 2.7;0;480000,00;;;
44200-60170 (CH);;CAIXA DE DIRECAO DE TOYOTA L/C V8 2008 UZJ200 (CH) STG-51;1;377142,86;;;
44200-60170;;CAIXA DE DIRECAO DE TOYOTA L/C V8 2008 UZJ200 GENUIE;0;411428,57;;;
45510-42080(CH);;CAIXA DE DIRECAO DE TOYOTA RAV4 2007;0;182857,14;;;
45510-52141;;CAIXA DE DIRECAO DE TOYOTA YARIS STG-122;0;102857,14;;;
PWS-9011;;CAIXA DE DIRECAO DO CARINA E;0;91428,57;;;
44250-20583;;CAIXA DE DIRECAO DO CARINA -E;0;194285,71;;;
44250-12560;;CAIXA DE DIRECAO DO CARINA II;0;168457,14;;;
45510-20050;;CAIXA DE DIRECAO DO CARINA2 MANUAL;0;0,00;;;
45510-26020;;CAIXA DE DIRECAO DO COMUTER MECANICA;0;137142,85;;;
45510-12220;;CAIXA DE DIRECAO DO COROLLA;0;60000,00;;;
44200-26501;;CAIXA DE DIRECAO DO HIACE 2005-2013 STG-017 44200-26481;1;204444,44;;;
56500-3X003;;CAIXA DE DIRECAO DO HYUNDAI ELANTRA 2012-;1;214285,71;;;
MR333500 (CH);;CAIXA DE DIRECAO DO L200 2007 (CH);1;233333,33;;;
44250-60050;;CAIXA DE DIRECAO DO LAND CRUISER V8;0;390857,14;;;
44250-42120;;CAIXA DE DIRECAO DO RAV4 N/M;0;146285,72;;;
45510-10060;;CAIXA DE DIRECAO DO STARLET;0;40000,00;;;
44250-33411;;CAIXA DE DIRECAO DO TOYOTA CAMRY 2.2;0;214285,71;;;
44200-60022;;CAIXA DE DIRECAO DO TOYOTA PRADO/4RUNNER STG-120;0;205714,29;;;
44200-42110;;CAIXA DE DIRECAO DO TOYOTA RAV4 N/M;0;434285,71;;;
57700-2S100 CH;;CAIXA DE DIRECAO HIDRAULICA DE HYUNDAI TUCSON/IX35 2010-13;1;200000,00;;;
57700-2S100;;CAIXA DE DIRECAO HIDRAULICA DE HYUNDAI TUCSON/IX35 2010-13;0;342857,13;;;
56500-0X500;;CAIXA DE DIRECAO KIA PICANTO / I10 2008- 56500-07000;0;148570,67;;;
KK136-32-960B/9043A;;CAIXA DE DIRECAO KIA PRIDE 140527-1;1;162133,33;;;
MR333500;;CAIXA DE DIRECAO MIT. L200 N/M STG-080;0;233333,33;;;
4522;;CAIXA DE FILYTRO DE GASOLOE DE TOY.HILUX 2004;0;28571,43;;;
UC2B-32-110D ATKC;;CAIXA DIRECAO RANGER / BT-50 2.2 2012- STG-201;1;289285,71;;;
48580-65J51;;CAIXA DIRECAO GRANDE VITARA 05-12 LHD;0;192857,14;;;
44250-60100 ATKC;;CAIXA DIRECAO L/CRUISER 03-07;0;314285,71;;;
44250-0C020;;CAIXA DIRECAO SEQUOIA 2003;0;261428,57;;;
56500-D3000;;CAIXA DIRECAO TUCSON 2015-LH STG-174;1;235714,29;;;
44200-60230;;CAIXADE DIRECAO DE TOYOTA PRADO TXL 10-;0;352000,00;;;
A751K ATKC;;CALCOS DE FRENTE X-TRAIL / QASHQAI 09- FR MAXIMA;5;18000,00;;;A751K /D1276/D1338/GDB3467/MP-3724/D1060-JE00A / KD1744 / D3155 / GDB3562 / GAP0960248 / BP-005 / BP-0445
A561E HI-Q;SP1392;CALCOS DE FRENTE / SPARK / AVEO 03-11 FR CURTO;4;22000,00;;;BP-0328 / GDB3330 KASHIYAMA:D11129 FMSI:D1269 OEM:96534653 / 96682858 / SP1392
58101-1GA00 ATKC;;CALCOS DE FRENTE ACCENT / RIO 2005 / I20 06-11 FR;3;15500,00;;;58101-1GE00 / MINT MP3691 FMSI:D1156 KASHIYAMA:D11192M ASIMCO:KD9738 HIQ:SP1186 OEM:58101-1GA00 / A691E / BP-0015
58101-1GA00 H4H;;CALCOS DE FRENTE ACCENT / RIO 2005 / I20 06-11 FR;8;15500,00;;;58101-1GE00 / MINT MP3691 FMSI:D1156 KASHIYAMA:D11192M ASIMCO:KD9738 HIQ:SP1186 OEM:58101-1GA00 / A691E / BP-0015
A727K LUTAS;LD33755;CALCOS DE FRENTE ALTO 800 FINO COMPRIDO;19;14500,00;;;
A245K HI-Q;SP2009;CALCOS DE FRENTE ALTO 94-02 / SWIFT 95-06;24;13500,00;;;SP2009 / D9005 / 55200-M60C10 / 55210-86010
41060-ZC60J SEGEL;;CALCOS DE FRENTE ARMADA 09- FR;0;23142,86;;;
A754K MANATEE;D2194;CALCOS DE FRENTE AVANZA / APV 11-;1;15500,00;;;D2194 MP-3555 04465-BZ170 / KD2786 / MP-3555/ A555E 55200-61J10 / 55200-61G10 /04465-BZ010 / TRW GDB7656 / A754K / BP-013 / BP-0461
A754K MANTYE;MP3555;CALCOS DE FRENTE AVANZA / APV 11-;14;15500,00;;;D2194 MP-3555 04465-BZ170 / KD2786 / MP-3555/ A555E 55200-61J10 / 55200-61G10 /04465-BZ010 / TRW GDB7656 / A754K / BP-013 / BP-0461
A754K ASIMCO;KD2786;CALCOS DE FRENTE AVANZA / APV 11-;7;15500,00;;;D2194 MP-3555 04465-BZ170 / KD2786 / MP-3555/ A555E 55200-61J10 / 55200-61G10 /04465-BZ010 / TRW GDB7656 / A754K / BP-013 / BP-0461
58101-2TA20 HI-Q;SP1403;CALCOS DE FRENTE AZERA 10- / K7 / OPTIMA 016 / I30 15- / K516-20 / GENESIS 014;12;26000,00;;;58101-2MA00 / SP1403 / 58101-A6A20
A734K FBK;D2270M;CALCOS DE FRENTE CAMRY 2.2 07-/ VENZA;2;23000,00;;;D2765 / 04465-06080
95459512;;CALCOS DE FRENTE CAPTIVA 06-011;0;37462,67;;;
A661K ZUKC;BP-0380;CALCOS DE FRENTE CELERIO / SWIFT / ALTO 800;6;6500,00;;;BP-0380 / KD3732 SP1549 / A661K
55810-58J00 HI-Q;SP1549;CALCOS DE FRENTE CELERIO / SWIFT / EXPRESSO / ALTO ANTIGO;0;16500,00;;;BP-0380 / KD3732 SP1549 / A661K
55810-M68K10 FBK;D9029M;CALCOS DE FRENTE CELERIO / SWIFT/ SUZUKI EXPRESSO / ALTO ANTIGO;2;16500,00;;;KD3732
96534653 HI-Q;SP1158;CALCOS DE FRENTE CHEVROLET AVEO / SPARK 02;9;15142,86;;;GDB3330 KASHIYAMA:D11129 FMSI:D1269 OEM:96534653 / SP1158
96273708 FBK;D11144;CALCOS DE FRENTE CHEVROLET GM SPARK 2;14;19000,00;;;
A118K UNKB;;CALCOS DE FRENTE COASTER 94-03;0;19500,00;;;BP-0043
A634K TPW;;CALCOS DE FRENTE COROLLA / YARIS 2001;4;13600,00;;;
A113K TRW;;CALCOS DE FRENTE COROLLA 84-00 FR;2;9000,00;;;A642K
A303K ASIMCO;KD2203;CALCOS DE FRENTE CURTO DO HILUX A/M L/CRUISER FJ75 / FZJ75 90- RN106 FR;7;21000,00;;;SP1375 KD2203 / GDB797/A303K/D436/D2082/04491-35170 SP1222 / 6107979GAP / BP-0146
58101-2TA00 HI-Q;SP1398;CALCOS DE FRENTE DE HYUNDAI AZERA -011/KIA OPTIMA 15/ K5;0;23000,00;;;SP1398 / 58101-3VA50 / 58101-3QA50 / 58101-3VA60 / 58101-3QA10
04465-02220 GLOBAL;GAP0960191;CALCOS DE FRENTE DE TOYOTA COROLLA 08-;1;16000,00;;;GAP0960191 / A742K / MP3685N / GDB3481
04465-0K240 TOYOTA;;CALCOS DE FRENTE DO HILUX N/M / HILUX 2017/ BP-0003 D2310M SP1484 KD2389 FORTUNER 2018;1;20000,00;;;SP1484 / KD2389 / BP-0003 / D2310M / QM501 / SE-8189-48
77366378 HI-Q;SP1697;CALCOS DE FRENTE FAIT 012-14;3;30000,00;;;SP1697
71752988 HI-Q;SP1709;CALCOS DE FRENTE FIAT PANDA 012 / PUNTO 03-10;4;25000,00;;;SP1709 / GDB1384 / 16 181 114 80
17D790 A-BOSS;;CALCOS DE FRENTE GR.CHEROKEE 99-05 FR;1;14500,00;;;BP-0776
58101-B4A00 HI-Q;;CALCOS DE FRENTE GRAND I10 -08 FR;1;18500,00;;;QM024 / BP0495 / SP1719
58101-B4A00 QMP;QM024;CALCOS DE FRENTE GRAND I10 -08 FR;9;18500,00;;;QM024 / BP0495 / SP1719
A723K 3KG;;CALCOS DE FRENTE GRAND VITARA 05-010;1;22285,71;;;A723K
A451K ATKC;;CALCOS DE FRENTE GRANDE VITARA 98-05;10;15500,00;;;GDB3132
A451K ASIMCO;;CALCOS DE FRENTE GRANDE VITARA 98-05;7;15500,00;;;GDB3132
A451K 3KG;;CALCOS DE FRENTE GRANDE VITARA 98-05;13;15500,00;;;GDB3132
58101-4HA50 ATKC;;CALCOS DE FRENTE H1 07-14 FR;7;14000,00;;;MINTYE:MP-3713 / GAP0960284 / 58101-4DE00 / BP-0025
A135K FBK;D2069;CALCOS DE FRENTE HIACE 2000/ COMUTER /JIN BEI;3;10000,00;;;KD2689/A267K / 04491-26270/YZZ56 /35061/A271K/A267K/D438/D303/D2069/D2027/D2063/GDB351/GDB7045/GDB1181/KD2689/A333K/D2086/GDB3109/GAP0960117
A334K SEGAL;SE 8189-29;CALCOS DE FRENTE HIACE 84-14 FR 15 INCH;190;15000,00;;;BP-0168 / A334K / A3373 / 04465-26370 / A247K / KD2605W / GDB770 / D1344 / D2064 / D2104 / 04465-26320 / GAP0960120
A334K ASIMCO;KD2605;CALCOS DE FRENTE HIACE 84-14 FR 15 INCH;23;15000,00;;;BP-0168 / A334K / A3373 / 04465-26370 / A247K / KD2605W / GDB770 / D1344 / D2064 / D2104 / 04465-26320 / GAP0960120
A334K HI-Q;SP2077;CALCOS DE FRENTE HIACE 84-14 FR 15 INCH;7;15000,00;;;BP-0168 / A334K / A3373 / 04465-26370 / A247K / KD2605W / GDB770 / D1344 / D2064 / D2104 / 04465-26320 / GAP0960120 / SP2077
04465-0K120 OPURE;;CALCOS DE FRENTE HILUX 2005-2016;3;22500,00;;;
04465-0K350;;CALCOS DE FRENTE HILUX 2017;0;33571,43;;;04465-0K380 / 04465-0K420 / D2354 / BP-0608
04465-0K240 SEGAL;SP1484;CALCOS DE FRENTE HILUX VIGO 4WD 10- S/A / FORTUNER 2018;13;22500,00;;;SP1484 / KD2389 / BP-0003 / D2310M / QM501 / SE-8189-48
04465-0K240 HI-Q;KD2389;CALCOS DE FRENTE HILUX VIGO 4WD 10- S/A / FORTUNER 2018;2;22500,00;;;SP1484 / KD2389 / BP-0003 / D2310M / QM501 / SE-8189-48
04465-0K240 FBK;D2310M;CALCOS DE FRENTE HILUX VIGO 4WD 10- S/A / FORTUNER 2018;16;22500,00;;;SP1484 / KD2389 / BP-0003 / D2310M / QM501 / SE-8189-48
04465-0K240 ASIMCO;KD2389;CALCOS DE FRENTE HILUX VIGO 4WD 10- S/A / FORTUNER 2018;43;22500,00;;;SP1484 / KD2389 / BP-0003 / D2310M / QM501 / SE-8189-48
58101-F3A00 HI-Q;SP1905;CALCOS DE FRENTE HYUNDAI ELANTRA 17-;2;23500,00;;;58101-F3A00 / SP1905 / GDB2203
58101-07A00 HI-Q;SP1172;CALCOS DE FRENTE I10 07-;1;19500,00;;;A582E / KP1721/BP-0551 SP1172 58101-07A00 / KASHIYMA:D11154 TRW:GDB3369 OEM:58101-07A10 PK25 HIQ: KD9741 / 6133699GAP / A382E
D1060-1LA1A SEGAL;SE-8151-71;CALCOS DE FRENTE INFINITI QX56 / QX80 2010- / ARMADA USA 016- / TITAN 015-;24;37500,00;;;SE-8151-71 / D1304M / BP-0008
D1060-JK00B ASIMC;KD1753;CALCOS DE FRENTE INFINITY Q60 014-016;5;25500,00;;;GDB3503
58101-D7A10 SEGAL;SE-8153-61;CALCOS DE FRENTE IX35 2017 /TUCSON / SPORTAGE 15- FR 2WD;8;20500,00;;;SP1844 / 58101-D3A00 / BP-1212
58101-D7A10 QMP;;CALCOS DE FRENTE IX35 2017 /TUCSON / SPORTAGE 15- FR 2WD;19;20500,00;;;58101-D3A00 / SP1844 / 58101-D3A00 / BP-1212
58101-1YA00 ZUKC;BP-0489;CALCOS DE FRENTE KIA MORNING / PICANTO 11- / RAY 2011-2017;17;15000,00;;;SP1405 BP-0018 / BP-0489 /
58101-1YA00 HI-Q;SP1405;CALCOS DE FRENTE KIA MORNING / PICANTO 11- / RAY 2011-2017;23;20000,00;;;SP1405 BP-0018 / BP-0489 /
58101-G6A00 ASIMCO;;CALCOS DE FRENTE KIA MORNING 2019-2022;0;21500,00;;;
58101-3EE00 H4H;;CALCOS DE FRENTE KIA SORENTO 2003;12;18500,00;;;
58101-M0A00 ATKC;58101-1HA00;CALCOS DE FRENTE KONA 2017 / I30 / KIA CERATO / SOUL 013-017;8;18000,00;;;58101-1HA00 / 58101-M0A10 / 58101-2LA00 / GDB3450 / SP1240 / FD11163M
58101-M0A00 HI-Q;SP1240;CALCOS DE FRENTE KONA 2017 / I30 / KIA CERATO / SOUL 013-017;39;22500,00;;;58101-1HA00 / 58101-M0A10 / 58101-2LA00 / GDB3450 / SP1240 / FD11163M
A755K HI-Q;SP1381;CALCOS DE FRENTE L/C V8 / TUNDRA / LEXUS 570 08-15 BP-0446;35;27000,00;;;BP-0446 / KD2387/PN1541 / 04465-60280 / A755K/KASHIYAMA:D2278/FMSI:D1303 / 04465-60300 / / 04465-0C020 SP1381 / GAP0960214 / 04465-YZZR2
A755K FBK;D2278M;CALCOS DE FRENTE L/C V8 / TUNDRA / LEXUS 570 08-15 BP-0446;1;27000,00;;;BP-0446 / KD2387/PN1541 / 04465-60280 / A755K/KASHIYAMA:D2278/FMSI:D1303 / 04465-60300 / / 04465-0C020 SP1381 / GAP0960214 / 04465-YZZR2
A336K;;CALCOS DE FRENTE L/CRUISER 90-97 FR;0;16000,00;;;PN1242 / A336K/D502/D2094/GDB1154/KD2280 / 04465-YZZ53 / 6111549GAP / BP-0169
A498K ASIMCO;KD2208;CALCOS DE FRENTE L/CRUISER HZJ / LX470 98-07 FR;1;21000,00;;;04465-0C012 PN1411 / KD2208 / /A498K/D772/D2177/GDB7072/GDB3197 / MP3374 / 04465-60190 SP1379 / SP1422 / GAP0960051 / 04465-60340 / BP-0310
A767K HI-Q;SP1361;CALCOS DE FRENTE L200 06-15 FR KB4T;6;23500,00;;;BP-0482 / A198K / KD4723 / A767K / 4605A284 SP1361 / D1294 / D6128 QM322 URVAN NV200 / GAP0960266
A767K ZUKC;BP-0482;CALCOS DE FRENTE L200 06-15 FR KB4T;5;18500,00;;;BP-0482 / A198K / KD4723 / A767K / 4605A284 SP1361 / D1294 / D6128 QM322 URVAN NV200 / GAP0960266
41060-1F025 A-BOSS;D1191;CALCOS DE FRENTE MICRA 92-00;11;5000,00;;;D1191 / SP1586
A493K GLOBAL;6132469GAP;CALCOS DE FRENTE MONTERO, PAJERO V6 00-07;3;15500,00;;;D3088 / SP2075 / 6132469GAP / 4605A471 / MR510539 / KD4200
A493K FBK;D3088;CALCOS DE FRENTE MONTERO, PAJERO V6 00-07;6;21500,00;;;D3088 / SP2075 / 6132469GAP / 4605A471 / MR510539 / KD4200
A493K ASIMCO;KD4200;CALCOS DE FRENTE MONTERO, PAJERO V6 00-14;15;28500,00;;;
A581E 3KG;;CALCOS DE FRENTE MURANO 03-08 FR;1;15500,00;;;
41060-1LB1A SEGAL;SE-8151-69;CALCOS DE FRENTE N/PATROL 2010-2013 INFINIT;1;37500,00;;;BP-0007 / D1060-1LB2A LUTAS : LD-01018 BP-004 / N/P / SE8151-69 / SP4090
41060-1LB1A HI-Q;SE-8151-69;CALCOS DE FRENTE N/PATROL 2010-2013 INFINIT;39;37500,00;;;BP-0007 / D1060-1LB2A LUTAS : LD-01018 BP-004 / N/P / SE8151-69 / SP4090
41060-1LB1A SAMCO;SP4090;CALCOS DE FRENTE N/PATROL 2010-2013 INFINIT;1;37500,00;;;BP-0007 / D1060-1LB2A LUTAS : LD-01018 BP-004 / N/P / SE8151-69 / SP4090
A726K HI-Q;SP1460;CALCOS DE FRENTE NAVARA 00-05 PATHFINDER 06- FR QASHQAI+2 FR / FRONTIER 2011-;3;25500,00;;;A726K/D1094/D1267/GDB7718/GDB3404/KD1775 / SP1460 / GAP0960216 / 6134049GAP / BP-0432
A486K TRW;GDB3270S;CALCOS DE FRENTE PAJERO MINI / JUNIOR 95-98;2;12500,00;;;GDB3270 /
A313K;;CALCOS DE FRENTE PAJERO V6 90-;0;21000,00;;;
A690K MINTY;MP-3501;CALCOS DE FRENTE PRADO TXL 03-07 FR;4;25000,00;;;MP-3501 / KD2482 / A690K/A501E/D976/D2228/GDB3364 SP2033 / 04465-0K360 / BP-0313
A690K HI-Q;SP2033;CALCOS DE FRENTE PRADO TXL 03-07 FR;0;26000,00;;;KD2482 / A690K/A501E/D976/D2228/GDB3364 SP2033 / 04465-0K360 / BP-0313
A690K EM-B;SP2033;CALCOS DE FRENTE PRADO TXL 03-07 FR;0;23000,00;;;KD2482 / A690K/A501E/D976/D2228/GDB3364 SP2033 / 04465-0K360 / BP-0313
A690K ASIMCO;KD2482;CALCOS DE FRENTE PRADO TXL 03-07 FR;6;25000,00;;;KD2482 / A690K/A501E/D976/D2228/GDB3364 SP2033 / 04465-0K360 / BP-0313
A277E;;CALCOS DE FRENTE PRIMERA / CHEV N300 VAN FR;0;17142,86;;;24513053 / GB5763 / BP-0600C
A517E ATKC;;CALCOS DE FRENTE RANGER / BT50 05-11 FR 4WD 05-11 FR;2;12500,00;;;BP-0317 / DF-MA-3137 / KD2759/ LD33301 LUTAS/UMY1-33-28ZA/GDB3403/PN5800/D3137/3M352001AA / KD3301 / 6134039GAP
UCYR-33-23Z HI-Q;SP1596;CALCOS DE FRENTE RANGER / BT-50 12-16 4WD FR;26;37000,00;;;BP-0484 / KD6365 / UCYC-33-23Z / AB31-2L361AB / BP-016 / GDB2005 / SP1596
A732K ZUKC;BP-0436;CALCOS DE FRENTE RAV4 05-08 FR;2;13500,00;;;KD2780 / BP-0436
A394K HOEM;BP-0225;CALCOS DE FRENTE RAV4 1999/CAMRY / COROLLA / CARINA-E;2;11000,00;;;KD2718 / 04491-33060/A391KD562/D695/D2118/GDB3300/GDB3147/GDB3207/GDB1143 / KL-530 / 6111439GAP / BP-0225
A394K A-BOSS;D2118;CALCOS DE FRENTE RAV4 1999/CAMRY / COROLLA / CARINA-E;10;11000,00;;;KD2718 / 04491-33060/A391KD562/D695/D2118/GDB3300/GDB3147/GDB3207/GDB1143 / KL-530 / 6111439GAP / BP-0225
A394K ASIMCO;KD2718;CALCOS DE FRENTE RAV4 1999/CAMRY / COROLLA / CARINA-E;31;11000,00;;;KD2718 / 04491-33060/A391KD562/D695/D2118/GDB3300/GDB3147/GDB3207/GDB1143 / KL-530 / 6111439GAP / BP-0225
A640K OPURE;04465-42071;CALCOS DE FRENTE RAV4 2001-2005 1AZ;2;12500,00;;;BP-0365 / KD2640 / 04465-42110 / 42070 / 42080 /A640K/D862/D2202/GDB3251/KEVLAR:KL632/GDB3251 / A476E / 6132519GAP
A640K A-BOSS;D2202;CALCOS DE FRENTE RAV4 2001-2005 1AZ;13;15500,00;;;BP-0365 / KD2640 / 04465-42110 / 42070 / 42080 /A640K/D862/D2202/GDB3251/KEVLAR:KL632/GDB3251 / A476E / 6132519GAP
A640K H4H;;CALCOS DE FRENTE RAV4 2001-2005 1AZ;2;15500,00;;;BP-0365 / KD2640 / 04465-42110 / 42070 / 42080 /A640K/D862/D2202/GDB3251/KEVLAR:KL632/GDB3251 / A476E / 6132519GAP
A640K 3KG;;CALCOS DE FRENTE RAV4 2001-2005 1AZ;1;10000,00;;;BP-0365 / KD2640 / 04465-42110 / 42070 / 42080 /A640K/D862/D2202/GDB3251/KEVLAR:KL632/GDB3251 / A476E / 6132519GAP
A129K HI-Q;SP1540;CALCOS DE FRENTE SAMURAI / JIMMY / SJ410 / SJ413 82-97 FR;0;20000,00;;;SP1540 / BP-0051C / D660/D9000/GDB383/GDB3210 / KD3729/17D9000
58101-2BA10 UNKB;;CALCOS DE FRENTE SANTAFE/ SORENTO 06-;1;13500,00;;;MP3789 / KASHIYAMA:D11198 HIQ:SP1248/SP1194 FMSI:D1384/D1202/D1385 NIBK:PN0446 ASIMCO:KD9728 CAR:MOHAVE 010 FR / 58101-2PA70 / BP-0019
